timestamp,state,total_charging_stations,fast_chargers,slow_chargers,charging_sessions,energy_consumed_kwh,grid_load_mw,voltage_v,frequency_hz,transformer_load_percent,renewable_share_percent,hour,day_of_week,ev_population,charger_ev_ratio,peak_hour_flag,overload_risk
2024-02-07 08:00:00,Sikkim,392,65,327,448,4759.4701223731445,6881.2473063057005,223.02069960618135,50.0471127207091,54.80813721941385,12.61993358331237,8,2,20175,51.46683673469388,0,Low
2024-02-07 09:00:00,Uttarakhand,502,133,369,635,3786.7677254747045,6761.0736215647,226.0160179486038,50.01137404404128,57.55140012909893,49.11864621047631,9,2,3780,7.52988047808765,0,Low
2024-02-07 10:00:00,Chhattisgarh,343,63,280,327,4223.855221081748,5279.083779136743,230.799202885827,49.9390356807087,40.69239523024682,8.41422385508214,10,2,16754,48.84548104956268,0,Low
2024-02-07 11:00:00,Mizoram,258,49,209,133,1476.6528766643419,8148.660415349919,218.10501979623388,50.03350248359077,58.039794123713584,32.46772399898241,11,2,28506,110.48837209302326,0,Low
2024-02-07 12:00:00,Uttarakhand,102,22,80,126,2089.169927414408,3762.0369806076083,235.07968611781777,49.97983101270157,28.147442784324845,24.838480071613215,12,2,13377,131.14705882352942,0,Low
2024-02-07 13:00:00,Himachal Pradesh,353,94,259,213,2022.9342149632087,5606.180663086515,219.7539711483808,49.98088738762141,36.65456437023512,11.553293233645315,13,2,26185,74.1784702549575,0,Low
2024-02-07 14:00:00,Uttar Pradesh,667,210,457,68,442.25689770493506,9678.251451021575,233.9746155693778,50.06745675525567,73.80953383715041,42.20274417783269,14,2,7069,10.598200899550225,0,Medium
2024-02-07 15:00:00,Punjab,143,35,108,128,2035.5922078509639,7177.665153012478,233.87997398264557,49.939554319233636,56.9176124939261,5.481139555107564,15,2,7053,49.32167832167832,0,Low
2024-02-07 16:00:00,Uttar Pradesh,405,100,305,236,2135.2998565570692,9291.384397172638,227.945423621048,49.975915247562966,71.67761691241799,20.859617368695872,16,2,18269,45.10864197530864,0,Medium
2024-02-07 17:00:00,Nagaland,258,51,207,276,2173.3902672457857,5140.632951112298,224.28702365256368,50.00765169586872,33.727925084659276,47.47050001435811,17,2,16361,63.41472868217054,0,Low
2024-02-07 18:00:00,West Bengal,649,163,486,467,4493.981157492681,8910.62851845785,224.57126144609225,50.00148980825607,69.73222750775687,22.85995902012135,18,2,736,1.1340523882896765,1,Medium
2024-02-07 19:00:00,Tamil Nadu,415,138,277,1060,10028.13181622639,5541.340408142305,228.7129569640752,49.997283176012566,46.16847060674689,12.69252021054136,19,2,22293,53.71807228915662,1,Low
2024-02-07 20:00:00,Gujarat,110,24,86,962,7859.497180956113,4837.619570116652,229.48562676936962,50.056925181979686,35.61772615923147,25.226724294548593,20,2,3598,32.70909090909091,1,Low
2024-02-07 21:00:00,Andhra Pradesh,406,116,290,821,5867.891423860393,10106.835403171171,221.77504332254213,49.97140261797075,74.25549384748719,46.30313402691585,21,2,16275,40.08620689655172,1,Medium
2024-02-07 22:00:00,Assam,386,61,325,572,9973.06089601426,9361.954183878597,224.36559176933918,50.0517404921694,75.57229538587903,17.400050155455293,22,2,2240,5.803108808290156,1,Medium
2024-02-07 23:00:00,Jharkhand,227,69,158,66,903.0791983454405,3707.075558331105,223.74078520287614,50.00145473367061,27.724353612882943,42.484193361429696,23,2,2576,11.348017621145374,0,Low
2024-02-08 00:00:00,Gujarat,270,51,219,328,3820.1747759157633,9943.210568817462,239.51079822038767,49.98976999239894,79.84977113103832,21.8020351791578,0,3,32168,119.14074074074074,0,Medium
2024-02-08 01:00:00,West Bengal,344,95,249,55,675.5726466048826,4829.02556750753,235.36464807253674,49.957330026298045,30.205806126017585,14.868287712717379,1,3,32710,95.08720930232558,0,Low
2024-02-08 02:00:00,Odisha,503,145,358,331,3480.529260897914,6239.766682939043,230.21156030526294,49.94259422882593,48.37744894302862,26.44202288092218,2,3,36946,73.45129224652088,0,Low
2024-02-08 03:00:00,Tamil Nadu,446,69,377,325,1712.2185320809767,9996.450934067945,218.16939743215062,49.9490031330948,70.249881219576,5.453201067452743,3,3,19172,42.98654708520179,0,Medium
2024-02-08 04:00:00,Assam,63,17,46,262,2014.7565341008742,9511.244002024767,224.92659563216338,50.00302454976058,68.95013569212193,14.304223583139274,4,3,38778,615.5238095238095,0,Medium
2024-02-08 05:00:00,Rajasthan,677,198,479,191,1383.5884273363479,3171.2250890571177,219.74600072002926,49.965884446389644,25.97525528636055,13.461849166495359,5,3,3196,4.72082717872969,0,Low
2024-02-08 06:00:00,Mizoram,689,134,555,227,2607.1093710693535,4687.196601495651,226.14432516383187,49.973368307361135,39.25687839981644,39.65400640643369,6,3,11024,16.0,0,Low
2024-02-08 07:00:00,Jharkhand,99,30,69,627,5880.412573495741,7384.494236083211,224.78658861851954,50.010632303809864,54.60992011570394,17.072698799276953,7,3,17631,178.0909090909091,0,Low
2024-02-08 08:00:00,Chhattisgarh,324,87,237,464,5396.683298578274,7724.938368916835,236.9215281702722,49.97299498204951,56.55597196015369,25.585774096361984,8,3,39122,120.74691358024691,0,Low
2024-02-08 09:00:00,Tripura,294,59,235,547,5217.879508869047,8129.8374378708,232.95171448507114,50.00975368393328,65.69151395374311,34.13511156880617,9,3,1141,3.880952380952381,0,Medium
2024-02-08 10:00:00,Assam,683,207,476,445,7924.7868811637145,5088.542899988628,232.7136558227219,50.00865077814238,31.37571371429135,37.65969711309998,10,3,28266,41.38506588579795,0,Low
2024-02-08 11:00:00,Himachal Pradesh,448,146,302,316,4950.599394654469,3565.748519932034,225.90653287886929,50.04488934558449,27.62219890809989,42.01863222007492,11,3,24046,53.674107142857146,0,Low
2024-02-08 12:00:00,Telangana,196,50,146,259,3104.8402783836646,10173.31587140085,238.18605822351427,49.92843225764728,73.14520496280807,22.67535408479172,12,3,34093,173.94387755102042,0,Medium
2024-02-08 13:00:00,Punjab,158,25,133,99,1483.9307085570797,3703.6459117187464,230.05466506621596,49.92592765101736,21.754789509565523,16.378474044315148,13,3,27424,173.56962025316454,0,Low
2024-02-08 14:00:00,Arunachal Pradesh,593,120,473,79,1126.2541496949216,9145.859762205644,229.03586202087635,50.02425083624134,62.3650561562393,15.661666432915137,14,3,11964,20.17537942664418,0,Medium
2024-02-08 15:00:00,Telangana,693,168,525,266,3266.0759865652103,8740.515296549289,233.64909681133815,50.069596044384,72.2279846926426,29.011537854968388,15,3,33175,47.87157287157287,0,Medium
2024-02-08 16:00:00,Telangana,191,29,162,273,4123.645323762766,9918.14967200036,233.98482897754963,50.081661475825996,72.7497188636996,21.398443969793146,16,3,34519,180.72774869109946,0,Medium
2024-02-08 17:00:00,Manipur,657,193,464,295,2235.9027380773127,6693.910261004438,229.3924016089988,50.07293406687294,50.86299391749268,39.701122167687,17,3,11357,17.28614916286149,0,Low
2024-02-08 18:00:00,Sikkim,661,101,560,799,6539.332091397186,8747.097392127047,231.71259485570255,50.014837424048906,72.35318062158426,18.231786951799958,18,3,33768,51.08623298033283,1,Medium
2024-02-08 19:00:00,Kerala,365,84,281,480,2928.7069837315835,7744.81021381667,230.31262861172405,50.04581954220206,61.358602743861226,42.73254456994157,19,3,8258,22.624657534246577,1,Medium
2024-02-08 20:00:00,Goa,198,32,166,855,8009.309966534384,4765.452653442268,221.59997627235077,49.9372837720476,37.432570153925724,34.94792339407461,20,3,35789,180.75252525252526,1,Low
2024-02-08 21:00:00,Gujarat,538,149,389,948,7173.820935079646,10133.985377342075,227.253859302523,49.95822948588041,75.13816135417517,16.851362854913567,21,3,38069,70.76022304832713,1,Medium
2024-02-08 22:00:00,West Bengal,510,127,383,1131,11128.122575120806,8949.451181555036,219.4824995413725,50.07474114499462,67.41092476019043,21.445316809397312,22,3,19256,37.75686274509804,1,Medium
2024-02-08 23:00:00,Meghalaya,641,143,498,80,1236.0400970846636,4352.287243750127,235.24242436852276,49.950709475176225,27.351824414498108,41.53377649246628,23,3,19215,29.97659906396256,0,Low
2024-02-09 00:00:00,Nagaland,129,39,90,126,1805.6917724089863,7859.5268765397905,229.7058357293424,49.988953413753016,53.371301947307224,30.127301490659985,0,4,25260,195.8139534883721,0,Low
2024-02-09 01:00:00,Goa,618,92,526,193,2419.772828708087,5745.024960489796,229.0892875216479,50.0813537134238,38.283464587746636,16.878238435934193,1,4,29279,47.37702265372168,0,Low
2024-02-09 02:00:00,Mizoram,64,15,49,209,2520.928996395576,3310.539583535385,241.18276474522352,50.01786334317663,22.161287801024702,31.052172929241067,2,4,37986,593.53125,0,Low
2024-02-09 03:00:00,Andhra Pradesh,602,183,419,157,1943.8327680774635,9996.653208352162,236.454778231375,49.97438507134646,75.70313505034922,8.723078737800849,3,4,25315,42.0514950166113,0,Medium
2024-02-09 04:00:00,Madhya Pradesh,639,215,424,337,1738.359858959868,7898.966796853489,224.9968531375838,49.95724522627954,56.384497721503266,17.140822605156387,4,4,33039,51.70422535211268,0,Low
2024-02-09 05:00:00,Nagaland,435,114,321,143,1965.574603779311,5824.313562798037,226.5667039541334,49.974420739739685,41.84435152726108,38.38129138607774,5,4,27568,63.37471264367816,0,Low
2024-02-09 06:00:00,Tamil Nadu,346,68,278,183,2954.957418638468,3147.6963670681,236.70042116340255,49.961205577735264,26.479330645712018,12.990740118422794,6,4,30113,87.03179190751445,0,Low
2024-02-09 07:00:00,Chhattisgarh,675,110,565,308,5371.795042557248,3669.4558145839483,223.39961406131349,49.98806236989683,28.490572132615906,42.35797593498143,7,4,19730,29.22962962962963,0,Low
2024-02-09 08:00:00,Tamil Nadu,580,128,452,672,6085.643410163422,9906.365485824423,230.8331894765592,50.05299750848812,70.63173720087985,18.202535401234027,8,4,5875,10.129310344827585,0,Medium
2024-02-09 09:00:00,Maharashtra,152,36,116,599,10376.065003041447,6874.703898942216,232.27244423791657,49.961510539989206,50.63701072566693,16.26108463683216,9,4,13082,86.0657894736842,0,Low
2024-02-09 10:00:00,Tamil Nadu,597,111,486,263,3883.1724270699765,9744.028493993781,232.0520163246258,49.991455979426696,70.12796839610272,7.428639264232628,10,4,7689,12.879396984924623,0,Medium
2024-02-09 11:00:00,Bihar,514,172,342,316,4145.845509244794,6170.642306559555,220.1225602139808,50.08414346942659,53.56685846690338,32.18490055178812,11,4,6267,12.19260700389105,0,Low
2024-02-09 12:00:00,Gujarat,57,15,42,339,1846.12342631456,8187.569038713033,232.9404229987225,49.91816762690894,56.51679370716741,17.161199377777137,12,4,10736,188.35087719298247,0,Low
2024-02-09 13:00:00,Mizoram,670,225,445,331,3138.618154000471,9520.340543633365,232.62653731251075,49.91268137601882,64.49839703968226,46.48800335597376,13,4,35423,52.87014925373134,0,Medium
2024-02-09 14:00:00,Andhra Pradesh,628,131,497,92,1200.7441618998134,4698.537389601093,234.54891672550582,49.99551680392302,34.708696451068775,28.62203379095604,14,4,12053,19.19267515923567,0,Low
2024-02-09 15:00:00,Uttar Pradesh,670,125,545,195,1070.6894485124435,7238.366133181322,227.25404615351587,49.97892625812843,56.51006469442461,35.6544166019697,15,4,15104,22.54328358208955,0,Low
2024-02-09 16:00:00,Punjab,627,206,421,196,3503.4740465669415,4502.009132501143,228.73825480856377,49.968010555450526,29.09227071464276,28.540855080780094,16,4,12437,19.83572567783094,0,Low
2024-02-09 17:00:00,Uttarakhand,312,50,262,274,4607.231198310855,3367.406546147649,236.51544136513974,49.95478109099236,30.556837796292026,23.725334499433696,17,4,13689,43.875,0,Low
2024-02-09 18:00:00,Maharashtra,130,30,100,864,11623.616083066005,5878.618282999983,229.05765481624687,49.89145085324216,51.66880651574763,48.44489993324197,18,4,5810,44.69230769230769,1,Low
2024-02-09 19:00:00,Jharkhand,496,145,351,960,8154.390601056819,7493.720649992465,228.70507734532887,50.123322318628894,54.64649150509704,14.5078266906472,19,4,32391,65.30443548387096,1,Low
2024-02-09 20:00:00,Sikkim,544,110,434,504,6943.84105043216,7836.385221056274,241.76292539478501,49.92128353728835,55.24702211481335,6.090811656007536,20,4,18540,34.080882352941174,1,Low
2024-02-09 21:00:00,Maharashtra,371,68,303,417,6134.533076315117,9745.09422272647,225.64493668443143,50.097499779020865,67.61931681250766,9.840262629669535,21,4,14186,38.23719676549865,1,Medium
2024-02-09 22:00:00,Bihar,90,14,76,659,8651.234541478985,9318.889355251507,227.70198155580843,50.009442030391305,66.17498338287119,17.95903735696252,22,4,37499,416.65555555555557,1,Medium
2024-02-09 23:00:00,Tamil Nadu,221,49,172,325,4919.7339045077815,8747.476953993213,235.76019349156866,50.00310256744115,63.35264964326487,44.99119466531592,23,4,35074,158.7058823529412,0,Medium
2024-02-10 00:00:00,Rajasthan,481,77,404,121,1452.4892779590778,4900.3991609380855,225.1433365339293,49.90129343119679,31.969669292305248,25.491386055267522,0,5,29146,60.5945945945946,0,Low
2024-02-10 01:00:00,Nagaland,644,147,497,297,1969.9906482918861,6166.727528013596,229.8714151755645,49.89192019333807,45.91253188970332,28.350028924298663,1,5,16316,25.335403726708076,0,Low
2024-02-10 02:00:00,Madhya Pradesh,247,58,189,64,954.5269288851092,6043.29344599592,237.0567843087281,50.03926728015051,48.35613173681701,26.172532359035703,2,5,21343,86.4089068825911,0,Low
2024-02-10 03:00:00,Mizoram,184,60,124,88,1006.0447420535032,9014.325735919574,229.69451335216158,50.00347458063598,61.43154574403998,33.36804167161998,3,5,9059,49.233695652173914,0,Medium
2024-02-10 04:00:00,Andhra Pradesh,277,79,198,92,1349.3798996064932,9974.247747058975,224.12043242165186,50.0385250509196,76.99293136139195,31.90682420689235,4,5,31835,114.92779783393502,0,Medium
2024-02-10 05:00:00,Punjab,612,131,481,293,2246.541412402167,8754.262894057794,231.1252894262897,50.003058128392546,62.49865646261678,10.339506643831353,5,5,15057,24.602941176470587,0,Medium
2024-02-10 06:00:00,Madhya Pradesh,111,34,77,343,3954.763359053708,4438.581901463576,224.78635892828882,50.05137552974004,30.948369959585513,15.722949940163064,6,5,26784,241.2972972972973,0,Low
2024-02-10 07:00:00,Haryana,51,14,37,500,6446.991426939539,6310.1397382637115,222.71449588840466,49.92517856462721,48.90942774922423,34.14512102543716,7,5,23254,455.96078431372547,0,Low
2024-02-10 08:00:00,Goa,493,131,362,332,3157.8549640165015,6199.122781878087,230.23737252188164,49.911012851291936,44.32560664973537,37.67819607259076,8,5,22162,44.953346855983774,0,Low
2024-02-10 09:00:00,Himachal Pradesh,517,155,362,404,7188.8343672058445,3462.5103861805446,224.74781185622015,50.042305923464795,20.339534409071312,23.130031053048388,9,5,28975,56.04448742746615,0,Low
2024-02-10 10:00:00,Himachal Pradesh,435,85,350,663,7636.5362490131,9644.089150597332,231.2441853937569,49.97148734035859,74.0879965521944,35.108600758802744,10,5,36575,84.08045977011494,0,Medium
2024-02-10 11:00:00,Chhattisgarh,154,24,130,143,1429.216989777392,6140.737299150656,229.80838082151314,50.04093829854244,48.21854296214066,42.35823349779622,11,5,20468,132.9090909090909,0,Low
2024-02-10 12:00:00,Sikkim,397,105,292,107,1056.250852347242,9564.305251528265,229.13751982801273,49.95314244210828,64.79632673333688,32.85918928720038,12,5,17150,43.19899244332494,0,Medium
2024-02-10 13:00:00,Goa,316,67,249,317,3043.9149283299184,8999.967438494312,231.15502965865244,50.07385555414408,61.60090825196931,16.294391848543164,13,5,19202,60.765822784810126,0,Medium
2024-02-10 14:00:00,Karnataka,560,98,462,299,2500.1168691756316,8308.634389658591,229.0891970807104,50.014060584129204,67.97126681771736,18.926671063769014,14,5,14719,26.28392857142857,0,Medium
2024-02-10 15:00:00,Nagaland,58,19,39,97,552.5198047756631,8042.504081688691,220.9382064678644,50.131530750492594,55.7988724401854,36.75181053994214,15,5,3113,53.672413793103445,0,Low
2024-02-10 16:00:00,Rajasthan,98,19,79,171,3019.930276138011,3554.178670710882,227.05711276174878,50.04613511592623,28.648139718443808,18.054151922783657,16,5,25965,264.94897959183675,0,Low
2024-02-10 17:00:00,Madhya Pradesh,457,99,358,160,1105.677644279928,9547.547392058352,226.3787539532116,49.92086463683639,74.28931890972233,48.583110059743916,17,5,33261,72.78118161925602,0,Medium
2024-02-10 18:00:00,Bihar,546,129,417,743,5909.039404064247,3650.6230471293607,246.04384303354016,49.95949090984702,24.094634376334405,17.810347637606796,18,5,5569,10.199633699633699,1,Low
2024-02-10 19:00:00,Haryana,458,108,350,1042,13644.092166644561,8402.918291832877,227.09768897108708,50.022775750249494,66.14360372656827,31.974277644968833,19,5,2438,5.323144104803493,1,Medium
2024-02-10 20:00:00,Gujarat,340,110,230,1072,9964.18870081783,6994.126061071441,223.4927152831856,49.93810183135876,57.079208308876815,10.602736446456152,20,5,16626,48.9,1,Low
2024-02-10 21:00:00,Andhra Pradesh,55,13,42,670,4492.88685633499,7676.566724944878,227.469770464076,50.00752882603228,53.477648175823774,40.79578645496603,21,5,13557,246.4909090909091,1,Low
2024-02-10 22:00:00,Mizoram,571,114,457,1144,10872.149329895461,4049.942746942258,228.6298688462761,50.0124717152107,28.571292356090307,30.609814116326174,22,5,24810,43.45008756567425,1,Low
2024-02-10 23:00:00,Chhattisgarh,280,72,208,198,2393.763981391993,3516.8444443323037,230.18309963179112,50.08430465771695,29.835953581369903,27.618791223899088,23,5,23251,83.03928571428571,0,Low
2024-02-11 00:00:00,Telangana,599,123,476,290,5118.12472418455,4303.79412040539,233.06134905052696,49.92202821104369,34.89406521787384,11.928835838472308,0,6,4770,7.963272120200334,0,Low
2024-02-11 01:00:00,Gujarat,581,197,384,242,2118.1441882169984,9759.515058216479,232.70596503650216,50.04455352704552,65.94432016706241,23.82188364061591,1,6,27214,46.83993115318417,0,Medium
2024-02-11 02:00:00,Goa,408,97,311,277,4070.4036724633233,4658.50172185461,225.14858945525526,49.934712737106075,39.47590885697697,43.111516979790814,2,6,27640,67.74509803921569,0,Low
2024-02-11 03:00:00,Bihar,172,28,144,202,2770.3486577518843,10091.464304924266,236.22335088408747,50.04264221350472,72.91172791546889,24.483539614957408,3,6,5399,31.38953488372093,0,Medium
2024-02-11 04:00:00,Gujarat,683,206,477,145,1372.7751764195762,4194.114277620563,225.504707381471,49.95683824835098,34.16087738831476,47.5266859413622,4,6,36290,53.13323572474378,0,Low
